yearID,teamID,W,L,R,RA,H,HR,BB,SO,Win
1992,CIN,90,72,660,609,1418,99,563,888.0,1
1992,HOU,81,81,608,668,1350,96,506,1025.0,0
1992,LAN,63,99,548,636,1333,72,503,899.0,0
1992,MON,87,75,648,581,1381,102,463,976.0,1
1992,NYN,72,90,599,653,1254,93,572,956.0,0
1992,PHI,70,92,686,717,1392,118,509,1059.0,0
1992,PIT,96,66,693,595,1409,106,569,872.0,1
1992,SDN,82,80,617,636,1396,135,453,864.0,1
1992,SFN,72,90,574,647,1330,105,435,1067.0,0
1992,SLN,83,79,631,604,1464,94,495,996.0,1
1993,BAL,85,77,786,745,1470,157,655,930.0,1
1993,BOS,80,82,686,698,1451,114,508,871.0,0
1993,CAL,71,91,684,770,1399,114,564,930.0,0
1993,CHA,94,68,776,664,1454,162,604,834.0,1
1993,CLE,76,86,790,813,1547,141,488,843.0,0
1993,DET,85,77,899,837,1546,178,765,1122.0,1
1993,KCA,84,78,675,694,1455,125,428,936.0,1
1993,MIN,71,91,693,830,1480,121,493,850.0,0
1993,ML4,69,93,733,792,1426,125,555,932.0,0
1993,NYA,88,74,821,761,1568,178,629,910.0,1
1993,OAK,68,94,715,846,1408,158,622,1048.0,0
1993,SEA,82,80,734,731,1429,161,624,901.0,1
1993,TEX,86,76,835,751,1472,181,483,984.0,1
1993,TOR,95,67,847,742,1556,159,588,861.0,1
1993,ATL,104,58,767,559,1444,169,560,946.0,1
1993,CHN,84,78,738,739,1521,161,446,923.0,1
1993,CIN,73,89,722,785,1457,137,485,1025.0,0
1993,COL,67,95,758,967,1507,142,388,944.0,0
1993,FLO,64,98,581,724,1356,94,498,1054.0,0
1993,HOU,85,77,716,630,1459,138,497,911.0,1
1993,LAN,81,81,675,662,1458,130,492,937.0,0
1993,MON,94,68,732,682,1410,122,542,860.0,1
1993,NYN,59,103,672,744,1350,158,448,879.0,0
1993,PHI,97,65,877,740,1555,156,665,1049.0,1
1993,PIT,75,87,707,806,1482,110,536,972.0,0
1993,SDN,61,101,679,772,1386,153,443,1046.0,0
1993,SFN,103,59,808,636,1534,168,516,930.0,1
1993,SLN,87,75,758,744,1508,118,588,882.0,1
1994,BAL,63,49,589,497,1047,139,438,655.0,1
1994,BOS,54,61,552,621,1038,120,404,723.0,0
1994,CAL,47,68,543,660,1042,120,402,715.0,0
1994,CHA,67,46,633,498,1133,121,497,568.0,1
1994,CLE,66,47,679,562,1165,167,382,629.0,1
1994,DET,53,62,652,671,1048,161,520,897.0,0
1994,KCA,64,51,574,532,1051,100,376,698.0,1
1994,MIN,53,60,594,688,1092,103,359,635.0,0
1994,ML4,53,62,547,586,1045,99,417,680.0,0
1994,NYA,70,43,670,534,1155,139,530,660.0,1
1994,OAK,51,63,549,589,1009,113,417,686.0,0
1994,SEA,49,63,569,616,1045,153,372,652.0,0
1994,TEX,52,62,613,697,1114,124,437,730.0,0
1994,TOR,55,60,566,579,1064,115,387,691.0,0
1994,ATL,68,46,542,448,1031,137,377,668.0,1
1994,CHN,49,64,500,549,1015,109,364,750.0,0
1994,CIN,66,48,609,490,1142,124,388,738.0,1
1994,COL,53,64,573,638,1098,125,378,761.0,0
1994,FLO,51,64,468,576,1043,94,349,746.0,0
1994,HOU,66,49,602,503,1099,120,394,718.0,1
1994,LAN,58,56,532,509,1055,115,366,687.0,1
1994,MON,74,40,585,454,1111,108,379,669.0,1
1994,NYN,55,58,506,526,966,117,336,807.0,0
1994,PHI,54,61,521,497,1028,80,396,711.0,0
1994,PIT,53,61,466,580,1001,80,349,725.0,0
1994,SDN,47,70,479,531,1117,92,319,762.0,0
1994,SFN,55,60,504,500,963,123,364,719.0,0
1994,SLN,53,61,535,621,1026,108,434,686.0,0
1995,BAL,71,73,704,640,1267,173,574,803.0,0
1995,BOS,86,58,791,698,1399,175,560,923.0,1
1995,CAL,78,67,801,697,1390,186,564,889.0,1
1995,CHA,68,76,755,758,1417,146,576,767.0,0
1995,CLE,100,44,840,607,1461,207,542,766.0,1
1995,DET,60,84,654,844,1204,159,551,987.0,0
1995,KCA,70,74,629,691,1275,119,475,849.0,0
1995,MIN,56,88,703,889,1398,120,471,916.0,0
1995,ML4,65,79,740,747,1329,128,502,800.0,0
1995,NYA,79,65,749,688,1365,122,625,851.0,1
1995,OAK,67,77,730,761,1296,169,565,911.0,0
1995,SEA,79,66,796,708,1377,182,549,871.0,1
1995,TEX,74,70,691,720,1304,138,526,877.0,1
1995,TOR,56,88,642,777,1309,140,492,906.0,0
1995,ATL,90,54,645,540,1202,168,520,933.0,1
1995,CHN,73,71,693,671,1315,158,440,953.0,1
1995,CIN,85,59,747,623,1326,161,519,946.0,1
1995,COL,77,67,785,783,1406,200,484,943.0,1
1995,FLO,67,76,673,673,1278,144,517,916.0,0
1995,HOU,76,68,747,674,1403,109,566,992.0,1
1995,LAN,78,66,634,609,1303,140,468,1023.0,1
1995,MON,66,78,621,638,1268,118,400,901.0,0
1995,NYN,69,75,657,618,1323,125,446,994.0,0
1995,PHI,69,75,615,658,1296,94,497,884.0,0
1995,PIT,58,86,629,736,1281,125,456,972.0,0
1995,SDN,70,74,668,672,1345,116,447,872.0,0
1995,SFN,67,77,652,776,1256,152,472,1060.0,0
1995,SLN,62,81,563,658,1182,107,436,920.0,0
1996,BAL,88,74,949,903,1557,257,645,915.0,1
1996,BOS,85,77,928,921,1631,209,642,1020.0,1
1996,CAL,70,91,762,943,1571,192,527,974.0,0
1996,CHA,85,77,898,794,1586,195,701,927.0,1
1996,CLE,99,62,952,769,1665,218,671,844.0,1
1996,DET,53,109,783,1103,1413,204,546,1268.0,0
1996,KCA,75,86,746,786,1477,123,529,943.0,0
1996,MIN,78,84,877,900,1633,118,576,958.0,0
1996,ML4,80,82,894,899,1578,178,624,986.0,0
1996,NYA,92,70,871,787,1621,162,632,909.0,1
1996,OAK,78,84,861,900,1492,243,640,1114.0,0
1996,SEA,85,76,993,895,1625,245,670,1052.0,1
1996,TEX,90,72,928,799,1622,221,660,1041.0,1
1996,TOR,74,88,766,809,1451,177,529,1105.0,0
1996,ATL,96,66,773,648,1514,197,530,1032.0,1
1996,CHN,76,86,772,771,1388,175,523,1090.0,0
1996,CIN,81,81,778,773,1398,191,604,1134.0,0
1996,COL,83,79,961,964,1607,221,527,1108.0,1
1996,FLO,80,82,688,703,1413,150,553,1122.0,0
1996,HOU,82,80,753,792,1445,129,554,1057.0,1
1996,LAN,90,72,703,652,1396,150,516,1190.0,1
1996,MON,88,74,741,668,1441,148,492,1077.0,1
1996,NYN,71,91,746,779,1515,147,445,1069.0,0
1996,PHI,67,95,650,790,1405,132,536,1092.0,0
1996,PIT,73,89,776,833,1509,138,510,989.0,0
1996,SDN,91,71,771,682,1499,147,601,1014.0,1
1996,SFN,68,94,752,862,1400,153,615,1189.0,0
1996,SLN,88,74,759,706,1468,142,495,1089.0,1
1997,ANA,84,78,829,794,1531,161,617,953.0,1
1997,BAL,98,64,812,681,1498,196,586,952.0,1
1997,BOS,78,84,851,857,1684,185,514,1044.0,0
1997,CHA,80,81,779,833,1498,158,569,901.0,0
1997,CLE,86,75,868,815,1589,220,617,955.0,1
1997,DET,79,83,784,790,1415,176,578,1164.0,0
1997,KCA,67,94,747,820,1478,158,561,1061.0,0
1997,MIN,68,94,772,861,1522,132,495,1121.0,0
1997,ML4,78,83,681,742,1415,135,494,967.0,0
1997,NYA,96,66,891,688,1636,161,676,954.0,1
1997,OAK,65,97,764,946,1451,197,642,1181.0,0
1997,SEA,90,72,925,833,1574,264,626,1110.0,1
1997,TEX,77,85,807,823,1547,187,500,1116.0,0
1997,TOR,76,86,654,694,1333,147,487,1138.0,0
1997,ATL,101,61,791,581,1490,174,597,1160.0,1
1997,CHN,68,94,687,759,1444,127,451,1003.0,0
1997,CIN,76,86,651,764,1386,142,518,1113.0,0
1997,COL,83,79,923,908,1611,239,562,1060.0,1
1997,FLO,92,70,740,669,1410,136,686,1074.0,1
1997,HOU,84,78,777,660,1427,133,633,1085.0,1
1997,LAN,88,74,742,645,1488,174,498,1079.0,1
1997,MON,78,84,691,740,1423,172,420,1084.0,0
1997,NYN,88,74,777,709,1448,153,550,1029.0,1
1997,PHI,68,94,668,840,1390,116,519,1032.0,0
1997,PIT,79,83,725,760,1440,129,481,1161.0,0
1997,SDN,76,86,795,891,1519,152,604,1129.0,0
1997,SFN,90,72,784,793,1415,172,642,1120.0,1
1997,SLN,73,89,689,708,1409,144,543,1191.0,0
1998,ANA,85,77,787,783,1530,147,510,1028.0,1
1998,BAL,79,83,817,785,1520,214,593,903.0,0
1998,BOS,92,70,876,729,1568,205,541,1049.0,1
1998,CHA,80,82,861,931,1516,198,551,916.0,0
1998,CLE,89,73,850,779,1530,198,630,1061.0,1
1998,DET,65,97,722,863,1494,165,455,1070.0,0
1998,KCA,72,89,714,899,1459,134,475,984.0,0
1998,MIN,70,92,734,818,1499,115,506,915.0,0
1998,NYA,114,48,965,656,1625,207,653,1025.0,1
1998,OAK,74,88,804,866,1413,149,633,1122.0,0
1998,SEA,76,85,859,855,1553,234,558,1081.0,0
1998,TBA,63,99,620,751,1450,111,473,1107.0,0
1998,TEX,88,74,940,871,1637,201,595,1045.0,1
1998,TOR,88,74,816,768,1482,221,564,1132.0,1
1998,ARI,65,97,665,812,1353,159,489,1239.0,0
1998,ATL,106,56,826,581,1489,215,548,1062.0,1
1998,CHN,90,73,831,792,1494,212,601,1223.0,1
1998,CIN,77,85,750,760,1441,138,608,1107.0,0
1998,COL,77,85,826,855,1640,183,469,949.0,0
1998,FLO,54,108,667,923,1381,114,525,1120.0,0
1998,HOU,102,60,874,620,1578,166,621,1122.0,1
1998,LAN,83,79,669,678,1374,159,447,1056.0,1
1998,MIL,74,88,707,812,1439,152,532,1039.0,0
1998,MON,65,97,644,783,1348,147,439,1058.0,0
1998,NYN,88,74,706,645,1425,136,572,1049.0,1
1998,PHI,75,87,713,808,1482,126,508,1080.0,0
1998,PIT,69,93,650,718,1395,107,393,1060.0,0
1998,SDN,98,64,749,635,1390,167,604,1072.0,1
1998,SFN,89,74,845,739,1540,161,678,1040.0,1
1998,SLN,83,79,810,782,1444,223,676,1179.0,1
1999,ANA,70,92,711,826,1404,158,511,1022.0,0
1999,BAL,78,84,851,815,1572,203,615,890.0,0
1999,BOS,94,68,836,718,1551,176,597,928.0,1
1999,CHA,75,86,777,870,1563,162,499,810.0,0
1999,CLE,97,65,1009,860,1629,209,743,1099.0,1
1999,DET,69,92,747,882,1433,212,458,1049.0,0
1999,KCA,64,97,856,921,1584,151,535,932.0,0
1999,MIN,63,97,686,845,1450,105,500,978.0,0
1999,NYA,98,64,900,731,1568,193,718,978.0,1
1999,OAK,87,75,893,846,1430,235,770,1129.0,1
1999,SEA,79,83,859,905,1499,244,610,1095.0,0
1999,TBA,69,93,772,913,1531,145,544,1042.0,0
1999,TEX,95,67,945,859,1653,230,611,937.0,1
1999,TOR,84,78,883,862,1580,212,578,1077.0,1
1999,ARI,100,62,908,676,1566,216,588,1045.0,1
1999,ATL,103,59,840,661,1481,197,608,962.0,1
1999,CHN,67,95,747,920,1411,189,571,1170.0,0
1999,CIN,96,67,865,711,1536,209,569,1125.0,1
1999,COL,72,90,906,1028,1644,223,508,863.0,0
1999,FLO,64,98,691,852,1465,128,479,1145.0,0
1999,HOU,97,65,823,675,1463,168,728,1138.0,1
1999,LAN,77,85,793,787,1480,187,594,1030.0,0
1999,MIL,74,87,815,886,1524,165,658,1065.0,0
1999,MON,68,94,718,853,1473,163,438,939.0,0
1999,NYN,97,66,853,711,1553,181,717,994.0,1
1999,PHI,77,85,841,846,1539,161,631,1081.0,0
1999,PIT,78,83,775,782,1417,171,573,1197.0,0
1999,SDN,74,88,710,781,1360,153,631,1169.0,0
1999,SFN,86,76,872,831,1507,188,696,1028.0,1
1999,SLN,75,86,809,838,1461,194,613,1202.0,0
2000,ANA,82,80,864,869,1574,236,608,1024.0,1
2000,BAL,74,88,794,913,1508,184,558,900.0,0
2000,BOS,85,77,792,745,1503,167,611,1019.0,1
2000,CHA,95,67,978,839,1615,216,591,960.0,1
2000,CLE,90,72,950,816,1639,221,685,1057.0,1
2000,DET,79,83,823,827,1553,177,562,982.0,0
2000,KCA,77,85,879,930,1644,150,511,840.0,0
2000,MIN,69,93,748,880,1516,116,556,1021.0,0
2000,NYA,87,74,871,814,1541,205,631,1007.0,1
2000,OAK,91,70,947,813,1501,239,750,1159.0,1
2000,SEA,91,71,907,780,1481,198,775,1073.0,1
2000,TBA,69,92,733,842,1414,162,559,1022.0,0
2000,TEX,71,91,848,974,1601,173,580,922.0,0
2000,TOR,83,79,861,908,1562,244,526,1026.0,1
2000,ARI,85,77,792,754,1466,179,535,975.0,1
2000,ATL,95,67,810,714,1490,179,595,1010.0,1
2000,CHN,65,97,764,904,1426,183,632,1120.0,0
2000,CIN,85,77,825,765,1545,200,559,995.0,1
2000,COL,82,80,968,897,1664,161,601,907.0,1
2000,FLO,79,82,731,797,1441,160,540,1184.0,0
2000,HOU,72,90,938,944,1547,249,673,1129.0,0
2000,LAN,86,76,798,729,1408,211,668,1083.0,1
2000,MIL,73,89,740,826,1366,177,620,1245.0,0
2000,MON,67,95,738,902,1475,178,476,1048.0,0
2000,NYN,94,68,807,738,1445,198,675,1037.0,1
2000,PHI,65,97,708,830,1386,144,611,1117.0,0
2000,PIT,69,93,793,888,1506,168,564,1032.0,0
2000,SDN,76,86,752,815,1413,157,602,1177.0,0
2000,SFN,97,65,925,747,1535,226,709,1032.0,1
2000,SLN,95,67,887,771,1481,235,675,1253.0,1
2001,ANA,75,87,691,730,1447,158,494,1001.0,0
2001,BAL,63,98,687,829,1359,136,514,989.0,0
2001,BOS,82,79,772,745,1493,198,520,1131.0,1
2001,CHA,83,79,798,795,1463,214,520,998.0,1
2001,CLE,91,71,897,821,1559,212,577,1076.0,1
2001,DET,66,96,724,876,1439,139,466,972.0,0
2001,KCA,65,97,729,858,1503,152,406,898.0,0
2001,MIN,85,77,771,766,1514,164,495,1083.0,1
2001,NYA,95,65,804,713,1488,203,519,1035.0,1
2001,OAK,102,60,884,645,1469,199,640,1021.0,1
2001,SEA,116,46,927,627,1637,169,614,989.0,1
2001,TBA,62,100,672,887,1426,121,456,1116.0,0
2001,TEX,73,89,890,968,1566,246,548,1093.0,0
2001,TOR,80,82,767,753,1489,195,470,1094.0,0
2001,ARI,92,70,818,677,1494,208,587,1052.0,1
2001,ATL,88,74,729,643,1432,174,493,1039.0,1
2001,CHN,88,74,777,701,1409,194,577,1077.0,1
2001,CIN,66,96,735,850,1464,176,468,1172.0,0
2001,COL,73,89,923,906,1663,213,511,1027.0,0
2001,FLO,76,86,742,744,1461,166,470,1145.0,0
2001,HOU,93,69,847,769,1500,208,581,1119.0,1
2001,LAN,86,76,758,744,1399,206,519,1062.0,1
2001,MIL,68,94,740,806,1378,209,488,1399.0,0
2001,MON,68,94,670,812,1361,131,478,1071.0,0
2001,NYN,82,80,642,713,1361,147,545,1062.0,1
2001,PHI,86,76,746,719,1431,164,551,1125.0,1
2001,PIT,62,100,657,858,1333,161,467,1106.0,0
2001,SDN,79,83,789,812,1379,161,678,1273.0,0
2001,SFN,90,72,799,748,1493,235,625,1090.0,1
2001,SLN,93,69,814,684,1469,199,529,1089.0,1
2002,ANA,99,63,851,644,1603,152,462,805.0,1
2002,BAL,67,95,667,773,1353,165,452,993.0,0
2002,BOS,93,69,859,665,1560,177,545,944.0,1
2002,CHA,81,81,856,798,1475,217,555,952.0,0
2002,CLE,74,88,739,837,1349,192,542,1000.0,0
2002,DET,55,106,575,864,1340,124,363,1035.0,0
2002,KCA,62,100,737,891,1415,140,524,921.0,0
2002,MIN,94,67,768,712,1518,167,472,1089.0,1
2002,NYA,103,58,897,697,1540,223,640,1171.0,1
2002,OAK,103,59,800,654,1450,205,609,1008.0,1
2002,SEA,93,69,814,699,1531,152,629,1003.0,1
2002,TBA,55,106,673,918,1418,133,456,1115.0,0
2002,TEX,72,90,843,882,1510,230,554,1055.0,0
2002,TOR,78,84,813,828,1457,187,522,1142.0,0
2002,ARI,98,64,819,674,1471,165,643,1016.0,1
2002,ATL,101,59,708,565,1428,164,558,1028.0,1
2002,CHN,67,95,706,759,1351,200,585,1269.0,0
2002,CIN,78,84,709,774,1386,169,583,1188.0,0
2002,COL,73,89,778,898,1508,152,497,1043.0,0
2002,FLO,79,83,699,763,1433,146,595,1130.0,0
2002,HOU,84,78,749,695,1441,167,589,1120.0,1
2002,LAN,92,70,713,643,1464,155,428,940.0,1
2002,MIL,56,106,627,821,1369,139,500,1125.0,0
2002,MON,83,79,735,718,1432,162,575,1104.0,1
2002,NYN,75,86,690,703,1409,160,486,1044.0,0
2002,PHI,80,81,710,724,1428,165,640,1095.0,0
2002,PIT,72,89,641,730,1300,142,537,1109.0,0
2002,SDN,66,96,662,815,1393,136,547,1062.0,0
2002,SFN,95,66,783,616,1465,198,616,961.0,1
2002,SLN,97,65,787,648,1475,175,542,927.0,1
2003,ANA,77,85,736,743,1473,150,476,838.0,0
2003,BAL,71,91,743,820,1516,152,431,902.0,0
2003,BOS,95,67,961,809,1667,238,620,943.0,1
2003,CHA,86,76,791,715,1445,220,519,916.0,1
2003,CLE,68,94,699,778,1413,158,466,1062.0,0
2003,DET,43,119,591,928,1312,153,443,1099.0,0
2003,KCA,83,79,836,867,1526,162,476,926.0,1
2003,MIN,90,72,801,758,1567,155,512,1027.0,1
2003,NYA,101,61,877,716,1518,230,684,1042.0,1
2003,OAK,96,66,768,643,1398,176,556,898.0,1
2003,SEA,93,69,795,637,1509,139,586,989.0,1
2003,TBA,63,99,715,852,1501,137,420,1030.0,0
2003,TEX,71,91,826,969,1506,239,488,1052.0,0
2003,TOR,86,76,894,826,1580,190,546,1081.0,1
2003,ARI,84,78,717,685,1467,152,531,1006.0,1
2003,ATL,101,61,907,740,1608,235,545,933.0,1
2003,CHN,88,74,724,683,1431,172,492,1158.0,1
2003,CIN,69,93,694,886,1349,182,524,1326.0,0
2003,COL,74,88,853,892,1472,198,619,1134.0,0
2003,FLO,91,71,751,692,1459,157,515,978.0,1
2003,HOU,87,75,805,677,1466,191,557,1021.0,1
2003,LAN,85,77,574,556,1328,124,407,985.0,1
2003,MIL,68,94,714,873,1423,196,547,1221.0,0
2003,MON,83,79,711,716,1404,144,522,990.0,1
2003,NYN,66,95,642,754,1317,124,489,1035.0,0
2003,PHI,86,76,791,697,1448,166,651,1155.0,1
2003,PIT,75,87,753,801,1492,163,529,1049.0,0
2003,SDN,64,98,678,831,1442,128,565,1073.0,0
2003,SFN,100,61,755,638,1440,180,593,980.0,1
2003,SLN,85,77,876,796,1580,196,580,952.0,1
2004,ANA,92,70,836,734,1603,162,450,942.0,1
2004,BAL,78,84,842,830,1614,169,528,949.0,0
2004,BOS,98,64,949,768,1613,222,659,1189.0,1
2004,CHA,83,79,865,831,1481,242,499,1030.0,1
2004,CLE,80,82,858,857,1565,184,606,1009.0,0
2004,DET,72,90,827,844,1531,201,518,1144.0,0
2004,KCA,58,104,720,905,1432,150,461,1057.0,0
2004,MIN,92,70,780,715,1494,191,513,982.0,1
2004,NYA,101,61,897,808,1483,242,670,982.0,1
2004,OAK,91,71,793,742,1545,189,608,1061.0,1
2004,SEA,63,99,698,823,1544,136,492,1058.0,0
2004,TBA,70,91,714,842,1416,145,469,944.0,0
2004,TEX,89,73,860,794,1492,227,500,1099.0,1
2004,TOR,67,94,719,823,1438,145,513,1083.0,0
2004,ARI,51,111,615,899,1401,135,441,1022.0,0
2004,ATL,96,66,803,668,1503,178,587,1158.0,1
2004,CHN,89,73,789,665,1508,235,489,1080.0,1
2004,CIN,76,86,750,907,1380,194,599,1335.0,0
2004,COL,68,94,833,923,1531,202,568,1181.0,0
2004,FLO,83,79,718,700,1447,148,499,968.0,1
2004,HOU,92,70,803,698,1458,187,590,999.0,1
2004,LAN,93,69,761,684,1450,203,536,1092.0,1
2004,MIL,67,94,634,757,1358,135,540,1312.0,0
2004,MON,67,95,635,769,1361,151,496,925.0,0
2004,NYN,71,91,684,731,1376,185,512,1159.0,0
2004,PHI,86,76,840,781,1505,215,645,1133.0,1
2004,PIT,72,89,680,744,1428,142,415,1066.0,0
2004,SDN,87,75,768,705,1521,139,566,910.0,1
2004,SFN,91,71,850,770,1500,183,705,874.0,1
2004,SLN,105,57,855,659,1544,214,548,1085.0,1
2005,BAL,74,88,729,800,1492,189,447,902.0,0
2005,BOS,95,67,910,805,1579,199,653,1044.0,1
2005,CHA,99,63,741,645,1450,200,435,1002.0,1
2005,CLE,93,69,790,642,1522,207,503,1093.0,1
2005,DET,71,91,723,787,1521,168,384,1038.0,0
2005,KCA,56,106,701,935,1445,126,424,1008.0,0
2005,LAA,95,67,761,643,1520,147,447,848.0,1
2005,MIN,83,79,688,662,1441,134,485,978.0,1
2005,NYA,95,67,886,789,1552,229,637,989.0,1
2005,OAK,88,74,772,658,1476,155,537,819.0,1
2005,SEA,69,93,699,751,1408,130,466,986.0,0
2005,TBA,67,95,750,936,1519,157,412,990.0,0
2005,TEX,79,83,865,858,1528,260,495,1112.0,0
2005,TOR,80,82,775,705,1480,136,486,955.0,0
2005,ARI,77,85,696,856,1419,191,606,1094.0,0
2005,ATL,90,72,769,674,1453,184,534,1084.0,1
2005,CHN,79,83,703,714,1506,194,419,920.0,0
2005,CIN,73,89,820,889,1453,222,611,1303.0,0
2005,COL,67,95,740,862,1477,150,509,1103.0,0
2005,FLO,83,79,717,732,1499,128,512,918.0,1
2005,HOU,89,73,693,609,1400,161,481,1037.0,1
2005,LAN,71,91,685,755,1374,149,541,1094.0,0
2005,MIL,81,81,726,697,1413,175,531,1162.0,0
2005,NYN,83,79,722,648,1421,175,486,1075.0,1
2005,PHI,88,74,807,726,1494,167,639,1083.0,1
2005,PIT,67,95,680,769,1445,139,471,1092.0,0
2005,SDN,82,80,684,726,1416,130,600,977.0,1
2005,SFN,75,87,649,745,1427,128,431,901.0,0
2005,SLN,100,62,805,634,1494,170,534,947.0,1
2005,WAS,81,81,639,673,1367,117,491,1090.0,0
2006,BAL,70,92,768,899,1556,164,474,878.0,0
2006,BOS,86,76,820,825,1510,192,672,1056.0,1
2006,CHA,90,72,868,794,1586,236,502,1056.0,1
2006,CLE,78,84,870,782,1576,196,556,1204.0,0
2006,DET,95,67,822,675,1548,203,430,1133.0,1
2006,KCA,62,100,757,971,1515,124,474,1040.0,0
2006,LAA,89,73,766,732,1539,159,486,914.0,1
2006,MIN,96,66,801,683,1608,143,490,872.0,1
2006,NYA,97,65,930,767,1608,210,649,1053.0,1
2006,OAK,93,69,771,727,1429,175,650,976.0,1
2006,SEA,78,84,756,792,1540,172,404,974.0,0
2006,TBA,61,101,689,856,1395,190,441,1106.0,0
2006,TEX,80,82,835,784,1571,183,505,1061.0,0
2006,TOR,87,75,809,754,1591,199,514,906.0,1
2006,ARI,76,86,773,788,1506,160,504,965.0,0
2006,ATL,79,83,849,805,1510,222,526,1169.0,0
2006,CHN,66,96,716,834,1496,166,395,928.0,0
2006,CIN,80,82,749,801,1419,217,614,1192.0,0
2006,COL,76,86,813,812,1504,157,561,1108.0,0
2006,FLO,78,84,758,772,1454,182,497,1249.0,0
2006,HOU,82,80,735,719,1407,174,585,1076.0,1
2006,LAN,88,74,820,751,1552,153,601,959.0,1
2006,MIL,75,87,730,833,1400,180,502,1233.0,0
2006,NYN,97,65,834,731,1469,200,547,1071.0,1
2006,PHI,85,77,865,812,1518,216,626,1203.0,1
2006,PIT,67,95,691,797,1462,141,459,1200.0,0
2006,SDN,88,74,731,679,1465,161,564,1104.0,1
2006,SFN,76,85,746,790,1418,163,494,891.0,0
2006,SLN,83,78,781,762,1484,184,531,922.0,1
2006,WAS,71,91,746,872,1437,164,594,1156.0,0
2007,BAL,69,93,756,868,1529,142,500,939.0,0
2007,BOS,96,66,867,657,1561,166,689,1042.0,1
2007,CHA,72,90,693,839,1341,190,532,1149.0,0
2007,CLE,96,66,811,704,1504,178,590,1202.0,1
2007,DET,88,74,887,797,1652,177,474,1054.0,1
2007,KCA,69,93,706,778,1447,102,428,1069.0,0
2007,LAA,94,68,822,731,1578,123,507,883.0,1
2007,MIN,79,83,718,725,1460,118,512,839.0,0
2007,NYA,94,68,968,777,1656,201,637,991.0,1
2007,OAK,76,86,741,758,1430,171,664,1119.0,0
2007,SEA,88,74,794,813,1629,153,389,861.0,1
2007,TBA,66,96,782,944,1500,187,545,1324.0,0
2007,TEX,75,87,816,844,1460,179,503,1224.0,0
2007,TOR,83,79,753,699,1434,165,533,1044.0,1
2007,ARI,90,72,712,732,1350,171,532,1111.0,1
2007,ATL,84,78,810,733,1562,176,534,1149.0,1
2007,CHN,85,77,752,690,1530,151,500,1054.0,1
2007,CIN,72,90,783,853,1496,204,536,1113.0,0
2007,COL,90,73,860,758,1591,171,622,1152.0,1
2007,FLO,71,91,790,891,1504,201,521,1332.0,0
2007,HOU,73,89,723,813,1457,167,547,1043.0,0
2007,LAN,82,80,735,727,1544,129,511,864.0,1
2007,MIL,83,79,801,776,1455,231,501,1137.0,1
2007,NYN,88,74,804,750,1543,177,549,981.0,1
2007,PHI,89,73,892,821,1558,213,641,1205.0,1
2007,PIT,68,94,724,846,1463,148,463,1135.0,0
2007,SDN,89,74,741,666,1408,171,557,1229.0,1
2007,SFN,71,91,683,720,1407,131,532,907.0,0
2007,SLN,78,84,725,829,1513,141,506,909.0,0
2007,WAS,73,89,673,783,1415,123,524,1128.0,0
2008,BAL,68,93,782,869,1486,172,533,990.0,0
2008,BOS,95,67,845,694,1565,173,646,1068.0,1
2008,CHA,89,74,811,729,1458,235,540,1016.0,1
2008,CLE,81,81,805,761,1455,171,560,1213.0,0
2008,DET,74,88,821,857,1529,200,572,1076.0,0
2008,KCA,75,87,691,781,1507,120,392,1005.0,0
2008,LAA,100,62,765,697,1486,159,481,987.0,1
2008,MIN,88,75,829,745,1572,111,529,979.0,1
2008,NYA,89,73,789,727,1512,180,535,1015.0,1
2008,OAK,75,86,646,690,1318,125,574,1226.0,0
2008,SEA,61,101,671,811,1498,124,417,890.0,0
2008,TBA,97,65,774,671,1443,180,626,1224.0,1
2008,TEX,79,83,901,967,1619,194,595,1207.0,0
2008,TOR,86,76,714,610,1453,126,521,938.0,1
2008,ARI,82,80,720,706,1355,159,587,1287.0,1
2008,ATL,72,90,753,778,1514,130,618,1023.0,0
2008,CHN,97,64,855,671,1552,184,636,1186.0,1
2008,CIN,74,88,704,800,1351,187,560,1125.0,0
2008,COL,74,88,747,822,1462,160,570,1209.0,0
2008,FLO,84,77,770,767,1397,208,543,1371.0,1
2008,HOU,86,75,712,743,1432,167,449,1051.0,1
2008,LAN,84,78,700,648,1455,137,543,1032.0,1
2008,MIL,90,72,750,689,1398,198,550,1203.0,1
2008,NYN,89,73,799,715,1491,172,619,1024.0,1
2008,PHI,92,70,799,680,1407,214,586,1117.0,1
2008,PIT,67,95,735,884,1454,153,474,1039.0,0
2008,SDN,63,99,637,764,1390,154,518,1259.0,0
2008,SFN,72,90,640,759,1452,94,452,1044.0,0
2008,SLN,86,76,779,725,1585,174,577,985.0,1
2008,WAS,59,102,641,825,1376,117,534,1095.0,0
2009,BAL,64,98,741,876,1508,160,517,1013.0,0
2009,BOS,95,67,872,736,1495,212,659,1120.0,1
2009,CHA,79,83,724,732,1410,184,534,1022.0,0
2009,CLE,65,97,773,865,1468,161,582,1211.0,0
2009,DET,86,77,743,745,1443,183,540,1114.0,1
2009,KCA,65,97,686,842,1432,144,457,1091.0,0
2009,LAA,97,65,883,761,1604,173,547,1054.0,1
2009,MIN,87,76,817,765,1539,172,585,1021.0,1
2009,NYA,103,59,915,753,1604,244,663,1014.0,1
2009,OAK,75,87,759,761,1464,135,527,1046.0,0
